	IsDog	Age	HasName	NameLength	NameFreq	MixColor	ColorFreqAsIs	ColorFreqBase	TabbyColor	MixBreed	Domestic	Shorthair	Longhair	Year	Month	Day	Hour	Breed_Chihuahua Shorthair Mix	Breed_Domestic Medium Hair Mix	Breed_Domestic Shorthair Mix	Breed_German Shepherd Mix	Breed_Labrador Retriever Mix	Breed_Pit Bull Mix	Breed_Rare	Sex_Female	Sex_Male	Sex_Unknown	SexStatus_Flawed	SexStatus_Intact	SexStatus_Unknown	Weekday_0	Weekday_1	Weekday_2	Weekday_3	Weekday_4	Weekday_5	Weekday_6
19267	0	1825.0	1	7	0.00034044781982453846	0	0.031085504779363626	0.034713249608076216	1	1	1	0	1	2014	7	30	13.366666666666667	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	1	0	0	0	0
19268	1	60.0	0	7	0.2858714154772817	1	0.006651826633494828	0.27462228883490963	0	1	0	0	0	2015	9	26	9.116666666666667	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	1	0
19269	1	1460.0	1	5	2.61882938326568e-05	1	0.025821657718999608	0.27462228883490963	0	0	0	0	0	2015	1	18	6.066666666666666	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	1
19270	1	90.0	1	6	2.61882938326568e-05	1	0.025821657718999608	0.27462228883490963	0	1	0	0	0	2014	2	20	13.166666666666666	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	1	0	0	0
19271	1	60.0	1	3	0.00013094146916328402	0	0.02383134738771769	0.07535273140730787	0	0	0	1	0	2015	1	4	14.983333333333333	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	1
19272	1	3650.0	1	9	2.61882938326568e-05	0	0.02383134738771769	0.07535273140730787	0	0	0	0	0	2014	5	28	10.733333333333333	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	1	0	0	0	0
19273	1	180.0	1	6	0.0001571297629959408	1	0.02474793767186068	0.4983720088893483	0	0	0	0	0	2015	9	17	9.75	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	1	0	0	0
19274	1	90.0	1	4	0.0002095063506612544	1	7.85648814979704e-05	0.2229400313539029	0	1	0	0	0	2014	1	1	12.866666666666667	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	1	0	0	0	0
19275	1	365.0	1	6	0.0001047531753306272	0	0.00581380123084981	0.015005082088652298	0	1	0	0	0	2015	4	15	10.583333333333334	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	1	0	0	0	0
19276	0	730.0	1	7	2.61882938326568e-05	1	0.016472436820741128	0.3338157010698227	1	1	1	1	0	2016	1	3	13.45	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1
19277	1	30.0	1	8	5.23765876653136e-05	1	0.029173759329579677	0.3744551828690544	0	0	0	0	0	2014	3	4	13.566666666666666	0	0	0	0	0	0	1	0	1	0	0	1	0	0	1	0	0	0	0	0
19278	0	1095.0	0	7	0.2858714154772817	1	0.10587927196543145	0.4983720088893483	0	1	1	1	0	2016	2	8	15.6	0	0	1	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0
19279	1	4380.0	1	6	0.00018331805682859762	1	0.0007070839334817337	0.20881354764242768	0	1	0	0	0	2013	10	2	14.8	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	1	0	0	0	0
19280	0	90.0	0	7	0.2858714154772817	0	0.006678014927327484	0.004823677364893965	0	1	0	0	0	2013	11	25	14.033333333333333	0	0	0	0	0	0	1	1	0	0	1	0	0	1	0	0	0	0	0	0
19281	0	1825.0	0	7	0.2858714154772817	1	0.016472436820741128	0.3338157010698227	1	1	1	1	0	2013	10	6	11.066666666666666	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1
19282	0	4745.0	1	5	0.0004190127013225088	0	0.08550477936362445	0.19926955742760177	0	1	1	1	0	2014	8	9	9.55	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0
19283	1	14.0	1	4	0.0014141678669634674	0	0.007254157391645934	0.007907385394594036	0	0	0	1	0	2014	5	24	4.216666666666667	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	1	0
19284	0	21.0	0	7	0.2858714154772817	0	0.012413251276679324	0.009767946663910279	0	1	1	1	0	2015	8	10	21.0	0	0	1	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0
19285	0	90.0	0	7	0.2858714154772817	0	0.08550477936362445	0.19926955742760177	0	1	1	1	0	2014	12	17	8.416666666666666	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0
19286	0	730.0	1	5	0.001335602985465497	0	0.0617781851512374	0.1645218529812049	1	1	1	1	0	2015	6	24	8.333333333333334	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0
19287	1	2.0	0	7	0.2858714154772817	0	0.02383134738771769	0.07535273140730787	0	1	0	0	0	2014	6	7	13.266666666666667	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	1	0
19288	1	4380.0	0	7	0.2858714154772817	1	0.10587927196543145	0.4983720088893483	0	1	0	0	0	2014	7	16	5.6	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	1	0	0	0	0
19289	0	28.0	0	7	0.2858714154772817	1	0.10587927196543145	0.4983720088893483	0	1	1	1	0	2015	10	5	13.466666666666667	0	0	1	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0
19290	0	2920.0	1	4	0.002514076207935053	0	0.0617781851512374	0.1645218529812049	1	1	0	0	0	2014	2	4	8.2	0	0	0	0	0	0	1	0	1	0	1	0	0	0	1	0	0	0	0	0
19291	1	2920.0	1	4	0.0007594605211470473	1	0.0019379337436166034	0.30864644167657246	0	1	0	0	0	2014	9	5	15.0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	1	0	0
19292	0	120.0	1	4	7.85648814979704e-05	1	0.02474793767186068	0.4983720088893483	0	1	1	0	0	2015	11	13	11.0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0
19293	1	120.0	0	7	0.2858714154772817	1	0.0329186853476496	0.46362430444295144	0	0	0	0	0	2014	1	29	11.166666666666666	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	1	0	0	0	0
19294	1	365.0	1	5	0.0003142595259918816	1	0.012910828859499804	0.3637914104088067	0	0	0	0	1	2014	2	6	13.716666666666667	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	1	0	0	0
19295	1	365.0	0	7	0.2858714154772817	0	0.02794290951944481	0.022137233621031233	0	1	0	0	0	2013	10	28	11.85	0	0	0	0	0	0	1	1	0	0	0	1	0	1	0	0	0	0	0	0
19296	1	1095.0	1	7	0.00044520099515516566	1	0.0007594605211470473	0.32316915602873536	0	0	0	1	0	2015	7	6	8.65	0	0	0	0	0	0	1	0	1	0	0	1	0	1	0	0	0	0	0	0
19297	0	60.0	0	7	0.2858714154772817	0	0.008092182794290952	0.015005082088652298	1	1	1	1	0	2014	9	9	14.766666666666667	0	0	1	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0
19298	0	60.0	1	8	7.85648814979704e-05	1	0.03490899567893152	0.46362430444295144	1	1	1	1	0	2015	7	18	17.083333333333332	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0
19299	0	2.0	0	7	0.2858714154772817	0	0.0617781851512374	0.1645218529812049	1	1	1	1	0	2015	5	28	7.083333333333333	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0
19300	0	14.0	0	7	0.2858714154772817	0	0.031085504779363626	0.034713249608076216	1	1	1	0	0	2015	9	9	12.366666666666667	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0
19301	1	365.0	1	5	0.0051067172973680765	0	0.02383134738771769	0.07535273140730787	0	1	0	0	0	2015	9	13	14.116666666666667	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	1
19302	1	270.0	1	5	0.0009689668718083017	1	0.10587927196543145	0.4983720088893483	0	1	0	0	0	2015	1	24	9.133333333333333	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	1	0
19303	0	1095.0	0	7	0.2858714154772817	0	0.031085504779363626	0.034713249608076216	1	1	1	1	0	2015	2	1	6.0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1
19304	1	210.0	0	7	0.2858714154772817	0	0.08550477936362445	0.19926955742760177	0	1	0	0	0	2014	6	21	12.783333333333333	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0
19305	1	2190.0	1	11	2.61882938326568e-05	1	0.10587927196543145	0.4983720088893483	0	1	0	0	0	2015	11	1	16.216666666666665	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	1
19306	1	1095.0	1	5	0.00013094146916328402	1	0.0034306664920780413	0.30864644167657246	0	0	0	0	0	2014	3	1	14.116666666666667	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	1	0
19307	0	3.0	0	7	0.2858714154772817	0	0.01859368862118633	0.013816390166589143	0	1	1	1	0	2014	9	26	10.766666666666667	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0
19308	1	180.0	1	6	0.0019641220374492603	1	0.02629304700798743	0.3575206298344445	0	1	0	0	0	2014	5	11	14.366666666666667	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	1
19309	1	3650.0	1	6	0.0004975775828204793	1	0.10587927196543145	0.4983720088893483	0	1	0	0	0	2016	1	16	14.55	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	1	0
19310	1	2920.0	1	4	2.61882938326568e-05	0	0.02794290951944481	0.022137233621031233	0	1	0	0	0	2016	2	20	9.916666666666666	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	1	0
19311	1	60.0	0	7	0.2858714154772817	1	0.0004190127013225088	0.09035781349596017	0	1	0	0	0	2014	9	20	14.466666666666667	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	1	0
19312	1	365.0	0	7	0.2858714154772817	1	0.0329186853476496	0.46362430444295144	0	1	0	1	0	2013	12	12	14.216666666666667	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0
19313	0	210.0	1	4	5.23765876653136e-05	0	0.012413251276679324	0.009767946663910279	0	1	1	1	0	2014	10	18	7.116666666666666	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0
19314	1	365.0	1	4	5.23765876653136e-05	1	0.012334686395181354	0.32316915602873536	0	0	0	1	0	2015	8	30	14.183333333333334	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	1
19315	1	3285.0	1	6	0.00013094146916328402	1	0.016341495351577844	0.3637914104088067	0	1	0	0	0	2015	2	3	8.4	0	0	0	0	0	0	1	0	1	0	0	1	0	0	1	0	0	0	0	0
19316	1	730.0	1	4	2.61882938326568e-05	0	0.02343852298022784	0.1645218529812049	0	1	0	1	0	2015	9	8	9.2	1	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0
19317	0	270.0	1	5	5.23765876653136e-05	0	0.02016498625114574	0.015125674022774649	0	1	1	1	0	2013	12	28	8.05	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0
19318	0	30.0	0	7	0.2858714154772817	1	0.008799266727772686	0.3575206298344445	1	1	1	1	0	2015	5	16	6.116666666666666	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0
19319	0	365.0	1	8	0.0001571297629959408	0	0.01859368862118633	0.013816390166589143	0	1	1	1	0	2015	9	1	14.2	0	0	1	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0
19320	0	60.0	0	7	0.2858714154772817	0	0.031085504779363626	0.034713249608076216	1	1	1	1	0	2015	6	13	6.0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0
19321	0	180.0	0	7	0.2858714154772817	1	0.03490899567893152	0.46362430444295144	1	1	1	1	0	2013	10	6	11.066666666666666	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1
19322	0	30.0	1	7	0.0003142595259918816	0	0.08550477936362445	0.19926955742760177	0	1	1	1	0	2014	5	14	11.116666666666667	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0
19323	0	730.0	0	7	0.2858714154772817	0	0.012413251276679324	0.009767946663910279	0	1	1	1	0	2015	9	7	11.75	0	0	1	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0
19324	1	3650.0	1	6	0.0004190127013225088	0	0.0072017808039806204	0.007166606370699605	0	1	0	0	0	2013	10	21	9.1	0	0	0	0	0	1	0	0	1	0	0	1	0	1	0	0	0	0	0	0
19325	1	1095.0	1	3	0.00013094146916328402	0	0.03490899567893152	0.2991024514617465	0	0	0	0	0	2015	8	9	15.166666666666666	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	1
19326	1	30.0	0	7	0.2858714154772817	1	0.017310462223386145	0.46362430444295144	0	1	0	0	0	2015	2	19	14.7	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	1	0	0	0
19327	0	730.0	0	7	0.2858714154772817	0	0.0010737200471389288	0.009543990214825916	1	1	1	1	0	2015	9	27	11.233333333333333	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1
19328	0	60.0	1	3	0.00036663611365719525	0	0.0617781851512374	0.1645218529812049	1	1	1	1	0	2014	6	29	8.133333333333333	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1
19329	0	28.0	0	7	0.2858714154772817	0	0.031085504779363626	0.034713249608076216	1	1	1	1	0	2015	6	18	14.466666666666667	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0
19330	1	1095.0	1	4	0.002828335733926935	1	0.10587927196543145	0.4983720088893483	0	1	0	0	0	2013	10	24	14.15	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	1	0	0	0
19331	1	270.0	1	5	0.0003142595259918816	1	0.0016760508052900353	0.3212396850827778	0	0	0	0	0	2015	3	1	14.416666666666666	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	1
19332	1	1095.0	1	4	2.61882938326568e-05	0	0.007254157391645934	0.007907385394594036	0	1	0	0	0	2014	12	18	14.466666666666667	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0
19333	1	120.0	1	4	0.0010475317533062722	1	0.012910828859499804	0.3637914104088067	0	1	0	0	0	2015	2	8	14.783333333333333	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	1
19334	1	1095.0	1	4	0.001859368862118633	1	0.002645017677098337	0.4983720088893483	0	1	0	0	0	2016	2	4	10.483333333333333	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	1	0	0	0
19335	1	730.0	1	5	0.0038758674872332068	0	0.009087337959931911	0.1645218529812049	0	1	0	1	0	2015	10	19	8.383333333333333	1	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0
19336	1	730.0	1	7	0.0001571297629959408	0	0.02383134738771769	0.07535273140730787	0	0	0	1	0	2015	7	30	13.9	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	1	0	0	0
19337	1	730.0	1	3	0.0045567631268822835	1	0.10587927196543145	0.4983720088893483	0	1	0	0	0	2015	7	2	13.883333333333333	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	1	0	0	0
19338	0	60.0	1	4	0.0002095063506612544	0	0.0617781851512374	0.1645218529812049	1	1	1	1	0	2015	6	8	13.983333333333333	0	0	1	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0
19339	1	2920.0	1	4	7.85648814979704e-05	0	0.006782768102658112	0.007580064430547659	0	1	0	0	0	2015	1	26	8.233333333333333	0	0	0	0	1	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0
19340	0	365.0	1	5	0.0006285190519837632	0	0.017650910043210684	0.058418178372697985	0	1	1	0	0	2016	2	5	9.283333333333333	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0
19341	0	730.0	1	10	0.00036663611365719525	0	0.031085504779363626	0.034713249608076216	1	1	1	1	0	2015	11	15	15.8	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1
19342	1	365.0	1	6	0.00039282440748985203	0	0.02343852298022784	0.1645218529812049	0	1	0	0	0	2015	12	7	15.2	0	0	0	0	0	0	1	0	1	0	1	0	0	1	0	0	0	0	0	0
19343	0	3650.0	1	5	0.00026188293832656804	0	0.006678014927327484	0.004823677364893965	0	1	0	0	0	2015	11	10	11.233333333333333	0	0	0	0	0	0	1	1	0	0	1	0	0	0	1	0	0	0	0	0
19344	1	60.0	1	6	0.00013094146916328402	0	0.03490899567893152	0.2991024514617465	0	1	0	0	0	2016	1	31	14.633333333333333	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1
19345	0	60.0	0	7	0.2858714154772817	0	0.08550477936362445	0.19926955742760177	0	1	1	1	0	2014	7	8	10.8	0	0	1	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0
19346	0	60.0	1	5	0.0004190127013225088	0	0.005342411941861988	0.004065670921839199	0	1	0	0	0	2016	1	31	21.0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	1
19347	1	730.0	1	3	5.23765876653136e-05	0	0.02343852298022784	0.1645218529812049	0	1	0	0	0	2016	1	28	11.85	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	1	0	0	0
19348	1	1095.0	1	8	0.00028807123215922483	1	0.029173759329579677	0.3744551828690544	0	1	0	1	0	2014	11	21	12.15	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0
19349	0	28.0	0	7	0.2858714154772817	0	0.01613198900091659	0.058418178372697985	1	1	1	1	0	2015	9	14	16.133333333333333	0	0	1	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0
19350	0	2555.0	0	7	0.2858714154772817	0	0.03490899567893152	0.2991024514617465	0	1	1	1	0	2016	1	14	9.633333333333333	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0
19351	1	730.0	1	4	0.0005499541704857929	1	0.10587927196543145	0.4983720088893483	0	1	0	0	0	2014	9	29	8.616666666666667	0	0	0	0	0	0	1	1	0	0	1	0	0	1	0	0	0	0	0	0
19352	1	60.0	1	5	0.0004975775828204793	1	0.025821657718999608	0.27462228883490963	0	0	0	0	1	2015	2	2	15.716666666666667	0	0	0	0	0	0	1	1	0	0	1	0	0	1	0	0	0	0	0	0
19353	0	60.0	0	7	0.2858714154772817	1	0.03490899567893152	0.46362430444295144	1	1	1	0	0	2015	11	11	12.383333333333333	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0
19354	1	1460.0	0	7	0.2858714154772817	0	0.0030902186722535025	0.009543990214825916	0	1	0	0	0	2015	9	2	9.533333333333333	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	1	0	0	0	0
19355	0	730.0	1	6	5.23765876653136e-05	1	0.02629304700798743	0.3575206298344445	0	1	1	1	0	2015	10	21	10.733333333333333	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0
19356	1	1825.0	1	5	0.00034044781982453846	0	0.02383134738771769	0.07535273140730787	0	1	0	1	0	2015	1	26	13.716666666666667	1	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0
19357	0	90.0	0	7	0.2858714154772817	0	0.01859368862118633	0.013816390166589143	0	1	1	1	0	2015	8	29	5.466666666666667	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0
19358	0	730.0	0	7	0.2858714154772817	0	0.08550477936362445	0.19926955742760177	0	1	1	1	0	2015	11	14	15.233333333333333	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0
19359	1	120.0	1	5	0.0015451093361267512	1	0.0015451093361267512	0.31410753355039883	0	0	0	1	0	2015	2	12	16.25	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	1	0	0	0
19360	0	90.0	1	4	5.23765876653136e-05	0	0.012413251276679324	0.009767946663910279	0	1	1	1	0	2016	1	22	9.533333333333333	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0
19361	1	180.0	1	4	0.0019379337436166034	0	0.017650910043210684	0.058418178372697985	0	1	0	0	0	2014	7	23	4.55	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	1	0	0	0	0
19362	0	300.0	1	7	2.61882938326568e-05	0	0.0617781851512374	0.1645218529812049	1	1	1	0	0	2013	11	30	9.666666666666666	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0
19363	1	730.0	1	4	7.85648814979704e-05	1	0.016341495351577844	0.3637914104088067	0	0	0	0	0	2015	7	3	15.233333333333333	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	1	0	0
19364	1	240.0	1	7	2.61882938326568e-05	0	0.02343852298022784	0.1645218529812049	0	1	0	1	0	2015	4	25	20.016666666666666	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0
19365	0	21.0	0	7	0.2858714154772817	1	0.03490899567893152	0.46362430444295144	1	1	1	1	0	2014	6	14	8.8	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0
19366	0	60.0	1	5	0.0009689668718083017	0	0.031085504779363626	0.034713249608076216	1	1	1	0	1	2015	6	29	15.816666666666666	0	0	0	0	0	0	1	0	1	0	1	0	0	1	0	0	0	0	0	0
19367	1	365.0	0	7	0.2858714154772817	0	0.02383134738771769	0.07535273140730787	0	1	0	0	1	2015	3	28	15.383333333333333	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	1	0
19368	1	365.0	1	6	0.0005499541704857929	1	5.23765876653136e-05	0.031646768997536476	0	0	0	0	0	2014	11	28	16.0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	1	0	0
19369	1	300.0	1	4	0.0007332722273143905	1	0.003168783553751473	0.30700983685634053	0	1	0	0	0	2014	1	26	7.883333333333333	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	1
19370	1	365.0	1	5	0.0007332722273143905	0	0.02343852298022784	0.1645218529812049	0	0	0	0	0	2014	8	2	9.933333333333334	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	1	0
19371	1	2190.0	0	7	0.2858714154772817	1	0.025821657718999608	0.27462228883490963	0	1	0	1	0	2014	5	16	9.733333333333333	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0
19372	1	730.0	1	9	2.61882938326568e-05	0	0.0012046615163022129	0.1645218529812049	0	1	0	0	0	2014	8	17	11.7	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	1
19373	1	730.0	1	4	2.61882938326568e-05	0	0.08550477936362445	0.19926955742760177	0	1	0	0	0	2014	9	6	11.583333333333334	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0
19374	1	60.0	1	5	7.85648814979704e-05	0	0.007254157391645934	0.007907385394594036	0	1	0	0	0	2014	3	31	14.483333333333333	0	0	0	0	1	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0
19375	1	1095.0	1	5	0.0001047531753306272	0	0.02794290951944481	0.022137233621031233	0	0	0	0	0	2014	11	21	8.916666666666666	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	1	0	0
19376	1	28.0	0	7	0.2858714154772817	0	0.02343852298022784	0.1645218529812049	0	1	0	0	0	2014	3	17	7.55	0	0	0	0	0	0	1	0	1	0	0	1	0	1	0	0	0	0	0	0
19377	0	180.0	0	7	0.2858714154772817	0	0.0617781851512374	0.1645218529812049	1	1	1	1	0	2014	9	24	5.0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0
19378	0	150.0	1	4	2.61882938326568e-05	0	0.008092182794290952	0.015005082088652298	1	1	1	1	0	2014	6	14	10.533333333333333	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0
19379	1	240.0	1	7	0.0001571297629959408	1	0.10587927196543145	0.4983720088893483	0	1	0	1	0	2015	8	1	11.283333333333333	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0
19380	0	365.0	0	7	0.2858714154772817	0	0.031085504779363626	0.034713249608076216	1	1	1	1	0	2014	10	12	5.0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1
19381	1	180.0	0	7	0.2858714154772817	1	0.001466544454628781	0.3637914104088067	0	1	0	0	0	2015	11	11	16.05	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0
19382	0	60.0	0	7	0.2858714154772817	1	0.0023569464449391124	0.3088703981256568	0	1	1	1	0	2015	8	1	14.866666666666667	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0
19383	1	330.0	1	6	0.0001047531753306272	0	0.00581380123084981	0.015005082088652298	0	0	0	0	0	2014	10	19	15.466666666666667	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	1
19384	1	365.0	1	5	0.00018331805682859762	1	0.029173759329579677	0.3744551828690544	0	1	0	1	0	2015	4	1	14.0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0
19385	1	2920.0	0	7	0.2858714154772817	0	0.03490899567893152	0.2991024514617465	0	1	0	0	0	2015	2	24	5.983333333333333	0	0	0	0	0	0	1	0	1	0	0	1	0	0	1	0	0	0	0	0
19386	1	730.0	1	5	0.0006023307581511064	1	0.020191174544978395	0.46362430444295144	0	1	0	0	0	2015	6	13	15.966666666666667	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	1	0
19387	1	365.0	1	5	0.0002095063506612544	1	0.00044520099515516566	0.21427463951625408	0	1	0	0	0	2015	7	7	12.916666666666666	0	0	0	1	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0
19388	1	1825.0	1	4	0.0010737200471389288	1	0.003168783553751473	0.30700983685634053	0	1	0	0	0	2014	4	17	9.8	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	1	0	0	0
19389	0	1095.0	1	4	0.00013094146916328402	1	0.10587927196543145	0.4983720088893483	0	1	1	1	0	2013	10	30	10.25	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0
19390	0	240.0	1	4	0.00026188293832656804	0	0.02016498625114574	0.015125674022774649	0	1	1	1	0	2015	5	5	14.6	0	0	1	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0
19391	0	365.0	1	4	0.00026188293832656804	1	0.0023569464449391124	0.3088703981256568	0	1	1	1	0	2015	8	22	10.583333333333334	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0
19392	1	2555.0	1	6	0.0008642136964776744	1	0.012334686395181354	0.32316915602873536	0	0	0	0	0	2014	7	22	13.3	0	0	0	0	0	0	1	0	1	0	1	0	0	0	1	0	0	0	0	0
19393	1	1095.0	1	5	0.0004190127013225088	1	0.02629304700798743	0.3575206298344445	0	1	0	0	0	2013	10	24	12.883333333333333	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	1	0	0	0
19394	1	2920.0	1	5	2.61882938326568e-05	1	0.10587927196543145	0.4983720088893483	0	1	0	0	0	2015	2	1	14.383333333333333	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	1
