IsDog	Age	HasName	NameLength	NameFreq	MixColor	ColorFreqAsIs	ColorFreqBase	TabbyColor	MixBreed	Domestic	Shorthair	Longhair	Year	Month	Day	Hour	Breed_Chihuahua Shorthair Mix	Breed_Domestic Medium Hair Mix	Breed_Domestic Shorthair Mix	Breed_German Shepherd Mix	Breed_Labrador Retriever Mix	Breed_Pit Bull Mix	Breed_Rare	Sex_Female	Sex_Male	Sex_Unknown	SexStatus_Flawed	SexStatus_Intact	SexStatus_Unknown	Weekday_0	Weekday_1	Weekday_2	Weekday_3	Weekday_4	Weekday_5	Weekday_6	target
0	240.0	1	6	0.0001571297629959	0	0.0201649862511457	0.0151256740227746	0	1	1	1	0	2013	11	29	12.583333333333334	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	Adoption
0	21.0	0	7	0.2858714154772817	0	0.0855047793636244	0.1992695574276017	0	1	1	1	0	2014	10	30	7.616666666666667	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	Transfer
1	60.0	1	6	0.0016498625114573	1	0.0291737593295796	0.3744551828690544	0	0	0	0	0	2015	9	7	14.233333333333333	0	0	0	0	0	0	1	1	0	0	1	0	0	1	0	0	0	0	0	0	Adoption
1	365.0	1	6	0.0002880712321592	1	0.1058792719654314	0.4983720088893483	0	1	0	1	0	2015	1	29	8.233333333333333	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	Adoption
0	90.0	1	7	2.61882938326568e-05	1	0.0164724368207411	0.3338157010698227	1	1	1	1	0	2015	8	4	15.866666666666667	0	0	1	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	Adoption
0	60.0	0	7	0.2858714154772817	1	0.0006547073458164	0.3575206298344445	1	1	1	1	0	2014	9	27	13.133333333333333	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	Adoption
1	730.0	1	8	2.61882938326568e-05	1	0.0003666361136571	0.4983720088893483	0	0	0	0	0	2015	11	1	9.233333333333333	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	1	Transfer
1	365.0	1	3	0.0001833180568285	1	0.0039806206625638	0.3041845401140455	0	1	0	0	0	2014	9	8	13.1	0	0	0	0	0	0	1	0	1	0	1	0	0	1	0	0	0	0	0	0	Return_to_owner
0	90.0	0	7	0.2858714154772817	0	0.0617781851512374	0.1645218529812049	1	1	1	0	0	2015	6	20	4.95	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	Adoption
1	60.0	1	4	5.23765876653136e-05	0	0.0234385229802278	0.1645218529812049	0	0	0	1	0	2014	3	30	13.85	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	1	Adoption
0	28.0	0	7	0.2858714154772817	0	0.0855047793636244	0.1992695574276017	0	1	1	1	0	2014	6	19	12.516666666666667	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	Transfer
0	60.0	1	6	0.0003142595259918	1	0.0164724368207411	0.3338157010698227	1	1	1	1	0	2014	8	20	5.4	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	Died
1	2190.0	1	7	0.0006285190519837	1	0.0003666361136571	0.2998604579048013	0	1	0	0	0	2014	2	14	6.966666666666667	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	1	0	0	Euthanasia
0	120.0	0	7	0.2858714154772817	1	0.0262930470079874	0.3575206298344445	0	1	1	1	0	2014	10	14	5.0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	Transfer
0	730.0	1	4	0.0019379337436166	1	0.1058792719654314	0.4983720088893483	0	1	1	1	0	2014	8	12	9.633333333333333	0	0	1	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	Transfer
1	2190.0	1	5	0.0002356946444939	0	0.0053686002356946	0.0127655175978086	0	1	0	0	0	2015	11	6	13.566666666666666	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	Transfer
0	3650.0	0	7	0.2858714154772817	0	0.0080921827942909	0.0150050820886522	1	1	1	0	1	2015	2	10	10.283333333333331	0	0	0	0	0	0	1	0	1	0	1	0	0	0	1	0	0	0	0	0	Euthanasia
1	120.0	0	7	0.2858714154772817	1	0.0163414953515778	0.3637914104088067	0	1	0	0	0	2015	8	8	14.833333333333334	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	1	0	Adoption
1	150.0	0	7	0.2858714154772817	1	0.0329186853476496	0.4636243044429514	0	0	0	1	0	2015	2	21	15.233333333333333	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	1	0	Adoption
1	365.0	0	7	0.2858714154772817	1	0.0173104622233861	0.4636243044429514	0	1	0	0	0	2016	1	17	10.283333333333331	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	1	Adoption
1	6.0	0	7	0.2858714154772817	0	0.0349089956789315	0.2991024514617465	0	1	0	0	0	2015	3	13	13.1	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	1	0	0	Transfer
0	2190.0	1	6	2.61882938326568e-05	1	0.0247479376718606	0.4983720088893483	0	1	1	1	0	2014	12	28	11.1	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	Transfer
0	730.0	1	7	2.61882938326568e-05	0	0.0349089956789315	0.2991024514617465	0	1	1	0	0	2015	10	27	6.0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	Transfer
0	60.0	1	3	0.0003928244074898	0	0.0080921827942909	0.0150050820886522	1	1	1	0	0	2015	5	14	16.1	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	Adoption
1	730.0	1	4	0.0028283357339269	0	0.0855047793636244	0.1992695574276017	0	1	0	0	0	2016	2	21	9.133333333333333	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	1	Adoption
0	60.0	1	4	0.0009689668718083	1	0.1058792719654314	0.4983720088893483	0	1	1	1	0	2015	1	24	8.65	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	Transfer
0	60.0	1	6	0.0002618829383265	1	0.0349089956789315	0.4636243044429514	1	1	1	1	0	2014	7	6	7.783333333333333	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	Adoption
1	4015.0	1	6	5.23765876653136e-05	0	0.0238313473877176	0.0753527314073078	0	1	0	0	0	2014	1	28	9.283333333333331	0	0	0	1	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	Return_to_owner
1	1095.0	1	4	2.61882938326568e-05	0	0.0855047793636244	0.1992695574276017	0	1	0	0	0	2014	2	13	11.116666666666667	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	Transfer
1	2.0	0	7	0.2858714154772817	1	0.0262930470079874	0.3575206298344445	0	1	0	0	0	2014	1	5	11.2	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	1	Transfer
1	730.0	1	5	0.0001047531753306	1	0.0329186853476496	0.4636243044429514	0	1	0	1	0	2014	1	12	13.566666666666666	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	Return_to_owner
1	730.0	1	6	0.0002095063506612	1	0.0173104622233861	0.4636243044429514	0	1	0	0	0	2013	12	2	13.75	0	0	0	0	0	0	1	0	1	0	1	0	0	1	0	0	0	0	0	0	Return_to_owner
1	365.0	1	7	2.61882938326568e-05	1	0.0021212518004452	0.3231691560287353	0	0	0	0	0	2014	10	18	8.333333333333334	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	1	0	Adoption
0	7.0	0	7	0.2858714154772817	1	0.1058792719654314	0.4983720088893483	0	1	1	1	0	2014	4	2	13.95	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	Transfer
0	150.0	1	8	0.00335210161058	0	0.0617781851512374	0.1645218529812049	1	1	1	1	0	2015	8	8	9.25	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	Adoption
0	60.0	1	9	0.0001309414691632	0	0.0310855047793636	0.0347132496080762	1	1	1	1	0	2014	7	8	11.416666666666666	0	0	1	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	Transfer
1	1095.0	1	5	0.0005761424643184	1	0.0145868796647898	0.3744551828690544	0	1	0	0	0	2013	11	19	10.533333333333331	0	0	0	0	0	0	1	1	0	0	1	0	0	0	1	0	0	0	0	0	Return_to_owner
1	210.0	1	4	0.0014927327484614	0	0.0279429095194448	0.0221372336210312	0	0	0	0	0	2014	7	29	12.833333333333334	0	0	0	0	0	0	1	1	0	0	1	0	0	0	1	0	0	0	0	0	Adoption
1	365.0	1	4	0.0012570381039675	0	0.0234385229802278	0.1645218529812049	0	1	0	0	0	2013	12	28	11.716666666666669	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	Adoption
1	730.0	1	3	7.85648814979704e-05	0	0.0279429095194448	0.0221372336210312	0	1	0	0	0	2014	11	18	15.066666666666666	0	0	0	1	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	Adoption
1	5110.0	1	6	0.000838025402645	0	0.0123084981013486	0.0240667045669888	0	1	0	0	1	2014	9	24	10.916666666666666	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	1	0	0	0	0	Return_to_owner
1	1460.0	1	5	0.0038758674872332	1	0.0145868796647898	0.3744551828690544	0	0	0	0	0	2015	11	12	14.516666666666667	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	1	0	0	0	Adoption
1	365.0	1	5	0.0001571297629959	0	0.0030902186722535	0.0584181783726979	0	1	0	0	0	2015	7	1	14.216666666666669	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	1	0	0	0	0	Adoption
0	60.0	0	7	0.2858714154772817	0	0.0201649862511457	0.0151256740227746	0	1	1	1	0	2014	6	19	4.983333333333333	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	Adoption
0	21.0	0	7	0.2858714154772817	1	0.0164724368207411	0.3338157010698227	1	1	1	0	0	2015	8	21	13.983333333333333	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	Transfer
1	1825.0	1	4	0.0012570381039675	1	0.0258216577189996	0.2746222888349096	0	1	0	0	0	2014	6	1	7.3	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	1	Return_to_owner
1	2920.0	1	4	0.0005761424643184	1	0.0129108288594998	0.3637914104088067	0	0	0	0	0	2014	9	21	14.7	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	1	Return_to_owner
0	1460.0	1	4	0.0001047531753306	0	0.0185936886211863	0.0138163901665891	0	1	1	1	0	2014	7	27	14.8	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	Adoption
1	1825.0	1	6	2.61882938326568e-05	1	0.0021212518004452	0.3231691560287353	0	0	0	0	0	2015	8	28	13.483333333333333	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	1	0	0	Return_to_owner
0	90.0	0	7	0.2858714154772817	0	0.0855047793636244	0.1992695574276017	0	1	1	1	0	2016	1	11	15.833333333333334	0	0	1	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	Transfer
0	730.0	0	7	0.2858714154772817	0	0.0161319890009165	0.0584181783726979	1	1	1	0	1	2015	10	29	6.0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	1	0	0	0	Transfer
1	4380.0	1	4	0.0017022390991226	1	0.1058792719654314	0.4983720088893483	0	1	0	0	0	2016	1	12	12.783333333333331	0	0	0	0	0	0	1	0	1	0	1	0	0	0	1	0	0	0	0	0	Return_to_owner
0	180.0	1	7	0.0002880712321592	0	0.0310855047793636	0.0347132496080762	1	1	1	1	0	2014	3	16	13.45	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	Adoption
0	21.0	0	7	0.2858714154772817	1	0.1058792719654314	0.4983720088893483	0	1	1	1	0	2014	5	13	9.05	0	0	1	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	Transfer
0	28.0	0	7	0.2858714154772817	0	0.0176509100432106	0.0584181783726979	0	1	1	1	0	2015	5	31	11.733333333333333	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	Transfer
1	1095.0	1	4	2.61882938326568e-05	0	0.0349089956789315	0.2991024514617465	0	1	0	0	0	2015	5	4	9.2	0	0	0	0	0	1	0	1	0	0	1	0	0	1	0	0	0	0	0	0	Adoption
0	60.0	1	4	0.0010737200471389	1	0.0349089956789315	0.4636243044429514	1	1	1	1	0	2015	5	23	11.633333333333333	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	Adoption
0	30.0	0	7	0.2858714154772817	0	0.0201649862511457	0.0151256740227746	0	1	1	1	0	2014	5	8	7.383333333333334	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	Transfer
1	240.0	1	6	0.0001571297629959	1	0.0129108288594998	0.3637914104088067	0	0	0	0	0	2015	4	4	11.183333333333334	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	1	0	Transfer
0	120.0	0	7	0.2858714154772817	1	0.0087992667277726	0.3575206298344445	1	1	1	1	0	2015	8	17	6.0	0	0	1	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	Transfer
1	30.0	0	7	0.2858714154772817	1	0.0012308498101348	0.3141075335503988	0	0	0	0	0	2014	12	7	14.183333333333334	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	1	Adoption
1	60.0	1	5	0.0004713892889878	0	0.0238313473877176	0.0753527314073078	0	1	0	1	0	2013	10	8	15.016666666666667	1	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	Adoption
1	730.0	1	6	0.0002880712321592	1	0.0201911745449783	0.4636243044429514	0	1	0	0	0	2014	10	23	8.066666666666666	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	Transfer
1	365.0	1	6	2.61882938326568e-05	1	0.0329186853476496	0.4636243044429514	0	1	0	0	0	2016	1	9	9.583333333333334	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	1	0	Return_to_owner
1	730.0	1	3	0.0003142595259918	1	0.1058792719654314	0.4983720088893483	0	1	0	0	0	2013	10	17	14.133333333333333	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	1	0	0	0	Return_to_owner
0	300.0	1	5	0.0002880712321592	0	0.0349089956789315	0.2991024514617465	0	1	1	1	0	2013	10	12	7.2	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	Transfer
1	1095.0	1	6	0.0012832263978001	1	0.000759460521147	0.3231691560287353	0	1	0	0	0	2015	2	23	14.916666666666666	0	0	0	0	0	0	1	1	0	0	1	0	0	1	0	0	0	0	0	0	Adoption
1	6205.0	1	3	0.0045567631268822	0	0.0855047793636244	0.1992695574276017	0	1	0	0	0	2015	10	27	12.2	0	0	0	0	0	0	1	0	1	0	1	0	0	0	1	0	0	0	0	0	Return_to_owner
1	1095.0	1	6	0.0001047531753306	1	0.0329186853476496	0.4636243044429514	0	1	0	0	0	2014	2	4	7.183333333333334	0	0	0	0	0	0	1	0	1	0	1	0	0	0	1	0	0	0	0	0	Return_to_owner
1	365.0	1	8	0.00335210161058	1	0.0145868796647898	0.3744551828690544	0	1	0	0	0	2013	11	19	10.866666666666667	0	0	0	0	0	0	1	1	0	0	1	0	0	0	1	0	0	0	0	0	Adoption
0	730.0	0	7	0.2858714154772817	1	0.1058792719654314	0.4983720088893483	0	1	1	1	0	2013	10	21	11.616666666666667	0	0	1	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	Transfer
1	90.0	1	5	0.0038758674872332	1	0.0006285190519837	0.3062690578324461	0	1	0	0	0	2014	9	22	10.583333333333334	0	0	0	0	0	1	0	1	0	0	0	1	0	1	0	0	0	0	0	0	Transfer
1	300.0	0	7	0.2858714154772817	1	0.0145868796647898	0.3744551828690544	0	1	0	0	0	2016	2	9	14.9	0	0	0	0	0	0	1	0	1	0	1	0	0	0	1	0	0	0	0	0	Adoption
0	60.0	1	4	0.0001833180568285	1	0.0349089956789315	0.4636243044429514	1	1	1	1	0	2013	11	2	14.266666666666667	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	Adoption
0	14.0	0	7	0.2858714154772817	0	0.0310855047793636	0.0347132496080762	1	1	1	1	0	2014	9	13	12.5	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	Transfer
1	1095.0	1	5	2.61882938326568e-05	1	0.0247479376718606	0.4983720088893483	0	1	0	0	0	2015	6	13	9.716666666666669	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	1	0	Return_to_owner
1	300.0	1	4	0.0001047531753306	1	0.1058792719654314	0.4983720088893483	0	0	0	0	0	2014	8	31	12.216666666666669	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	1	Adoption
0	7.0	0	7	0.2858714154772817	0	0.0067827681026581	0.0075800644305476	0	1	1	1	0	2014	5	4	13.466666666666669	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	Transfer
1	365.0	1	5	0.0003666361136571	1	0.0039806206625638	0.3041845401140455	0	1	0	0	0	2015	4	22	14.066666666666666	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	1	0	0	0	0	Return_to_owner
0	60.0	1	7	0.0003142595259918	1	0.0349089956789315	0.4636243044429514	1	1	1	1	0	2015	7	18	15.566666666666666	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	Adoption
1	1095.0	1	5	0.0004190127013225	1	0.1058792719654314	0.4983720088893483	0	1	0	0	0	2014	4	22	9.683333333333334	0	0	0	0	0	1	0	0	1	0	1	0	0	0	1	0	0	0	0	0	Return_to_owner
0	90.0	1	8	0.0002618829383265	0	0.0310855047793636	0.0347132496080762	1	1	1	0	0	2014	12	23	15.466666666666669	0	1	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	Adoption
1	150.0	1	5	7.85648814979704e-05	1	0.0145868796647898	0.3744551828690544	0	0	0	1	0	2015	5	25	14.266666666666667	0	0	0	0	0	0	1	1	0	0	1	0	0	1	0	0	0	0	0	0	Adoption
1	730.0	1	5	2.61882938326568e-05	1	0.0173104622233861	0.4636243044429514	0	1	0	0	0	2015	1	25	9.85	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	1	Adoption
0	730.0	1	4	0.0004452009951551	1	0.0349089956789315	0.4636243044429514	1	1	1	1	0	2015	4	25	14.033333333333331	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	Return_to_owner
1	30.0	1	4	5.23765876653136e-05	1	0.0001571297629959	0.0635002670249969	0	1	0	1	0	2014	2	20	8.383333333333333	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	Transfer
1	60.0	1	5	0.0013356029854654	0	0.0090873379599319	0.1645218529812049	0	1	0	0	0	2014	11	23	12.483333333333333	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	1	Adoption
1	2190.0	1	5	0.0005499541704857	1	0.1058792719654314	0.4983720088893483	0	0	0	1	0	2014	11	3	9.666666666666666	0	0	0	0	0	0	1	0	1	0	1	0	0	1	0	0	0	0	0	0	Return_to_owner
0	2555.0	1	7	0.0001047531753306	1	0.0262930470079874	0.3575206298344445	0	1	1	0	1	2015	8	7	13.516666666666667	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	1	0	0	Return_to_owner
1	1460.0	1	8	2.61882938326568e-05	1	0.0006023307581511	0.3010491498268644	0	1	0	0	0	2014	9	13	12.316666666666666	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	1	0	Transfer
0	3285.0	1	6	0.0001833180568285	1	0.1058792719654314	0.4983720088893483	0	1	1	1	0	2014	1	5	10.516666666666667	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	Adoption
0	60.0	1	5	0.0010213434594736	1	0.0164724368207411	0.3338157010698227	1	1	1	1	0	2015	7	25	21.0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	Adoption
0	3650.0	0	7	0.2858714154772817	1	0.0349089956789315	0.4636243044429514	1	1	1	1	0	2014	8	6	11.633333333333333	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	Euthanasia
0	270.0	0	7	0.2858714154772817	0	0.0185936886211863	0.0138163901665891	0	1	1	1	0	2014	7	19	9.8	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	Euthanasia
0	60.0	1	6	7.85648814979704e-05	1	0.0087992667277726	0.3575206298344445	1	1	1	1	0	2014	12	11	8.65	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	Adoption
0	60.0	1	5	7.85648814979704e-05	0	0.0124132512766793	0.0097679466639102	0	1	1	1	0	2015	11	15	15.783333333333331	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	Adoption
1	60.0	0	7	0.2858714154772817	1	0.0258216577189996	0.2746222888349096	0	0	0	1	0	2016	2	15	12.616666666666667	0	0	0	0	0	0	1	1	0	0	1	0	0	1	0	0	0	0	0	0	Adoption
1	1095.0	1	3	0.0008118371088123	0	0.0020164986251145	0.1992695574276017	0	0	0	0	0	2014	2	21	13.483333333333333	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	1	0	0	Adoption
1	365.0	1	6	2.61882938326568e-05	1	0.1058792719654314	0.4983720088893483	0	1	0	0	1	2015	10	5	14.233333333333333	0	0	0	0	0	0	1	1	0	0	1	0	0	1	0	0	0	0	0	0	Return_to_owner
1	365.0	1	5	0.0010213434594736	1	0.0129108288594998	0.3637914104088067	0	1	0	0	0	2014	8	1	14.216666666666669	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	Return_to_owner
1	2190.0	1	7	2.61882938326568e-05	1	0.0258216577189996	0.2746222888349096	0	1	0	0	0	2015	9	9	13.9	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	1	0	0	0	0	Euthanasia
0	1095.0	0	7	0.2858714154772817	0	0.0031425952599188	0.0021017451375609	0	1	0	0	0	2015	1	22	6.0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	1	0	0	0	Transfer
0	90.0	1	7	5.23765876653136e-05	1	0.1058792719654314	0.4983720088893483	0	1	1	1	0	2014	9	6	7.65	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	Adoption
0	60.0	1	3	0.0011260966348042	0	0.0617781851512374	0.1645218529812049	1	1	1	1	0	2015	7	19	16.8	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	Adoption
1	1095.0	1	3	0.0016498625114573	0	0.0234385229802278	0.1645218529812049	0	1	0	0	0	2016	1	27	14.9	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	1	0	0	0	0	Transfer
1	365.0	1	6	0.0003142595259918	1	0.0001833180568285	0.1507054628146157	0	1	0	0	0	2015	7	31	21.0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	1	0	0	Return_to_owner
1	3650.0	1	5	0.0010475317533062	1	0.0015451093361267	0.3575206298344445	0	1	0	0	0	2015	12	7	10.666666666666666	0	0	0	0	0	0	1	1	0	0	1	0	0	1	0	0	0	0	0	0	Return_to_owner
0	120.0	0	7	0.2858714154772817	1	0.0048186460652088	0.3575206298344445	0	1	1	1	0	2015	9	23	6.0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	Transfer
1	2190.0	1	5	0.0005761424643184	1	0.0145868796647898	0.3744551828690544	0	0	0	0	0	2015	6	1	8.7	0	0	0	0	0	0	1	1	0	0	1	0	0	1	0	0	0	0	0	0	Return_to_owner
1	365.0	1	6	5.23765876653136e-05	1	0.0291737593295796	0.3744551828690544	0	1	0	0	0	2014	11	4	15.6	0	0	0	0	0	0	1	0	1	0	1	0	0	0	1	0	0	0	0	0	Adoption
0	30.0	0	7	0.2858714154772817	1	0.0262930470079874	0.3575206298344445	0	1	1	1	0	2014	6	30	6.75	0	0	1	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	Transfer
1	730.0	1	6	2.61882938326568e-05	1	0.0201911745449783	0.4636243044429514	0	1	0	0	0	2014	12	29	8.016666666666667	0	0	0	0	0	1	0	0	1	0	1	0	0	1	0	0	0	0	0	0	Transfer
1	365.0	1	6	0.0002356946444939	0	0.0349089956789315	0.2991024514617465	0	1	0	0	0	2015	8	25	12.25	0	0	0	0	0	0	1	0	1	0	0	1	0	0	1	0	0	0	0	0	Transfer
1	1825.0	1	6	0.0004975775828204	1	0.0173104622233861	0.4636243044429514	0	1	0	0	0	2014	12	17	6.416666666666667	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	1	0	0	0	0	Adoption
1	150.0	0	7	0.2858714154772817	1	0.000759460521147	0.0783847571795269	0	1	0	0	0	2014	5	2	14.6	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	1	0	0	Transfer
1	365.0	1	4	0.0001047531753306	1	0.0247479376718606	0.4983720088893483	0	1	0	0	0	2013	10	18	8.1	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	1	0	0	Transfer
1	365.0	1	4	0.0001571297629959	0	0.0279429095194448	0.0221372336210312	0	1	0	0	0	2014	5	13	5.983333333333333	0	0	0	0	0	0	1	1	0	0	1	0	0	0	1	0	0	0	0	0	Adoption
1	1825.0	0	7	0.2858714154772817	1	0.0004452009951551	0.214274639516254	0	1	0	1	0	2014	1	5	14.633333333333333	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	Adoption
0	7.0	0	7	0.2858714154772817	1	0.0349089956789315	0.4636243044429514	1	1	1	1	0	2014	10	13	13.75	0	0	1	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	Transfer
1	2.0	0	7	0.2858714154772817	1	0.0262930470079874	0.3575206298344445	0	1	0	0	0	2014	1	5	11.2	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	1	Transfer
1	1095.0	1	6	0.0013356029854654	1	0.0201911745449783	0.4636243044429514	0	1	0	0	0	2015	11	10	9.4	0	0	0	0	0	1	0	0	1	0	1	0	0	0	1	0	0	0	0	0	Return_to_owner
1	1460.0	1	4	0.0004713892889878	1	0.0201911745449783	0.4636243044429514	0	1	0	0	0	2015	2	4	14.633333333333333	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	1	0	0	0	0	Adoption
1	2190.0	1	3	0.0003928244074898	1	0.0262930470079874	0.3575206298344445	0	1	0	0	0	2014	8	21	12.583333333333334	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	1	0	0	0	Adoption
1	210.0	1	3	0.0001571297629959	0	0.0090873379599319	0.1645218529812049	0	0	0	0	0	2014	7	22	14.15	0	0	0	0	0	0	1	1	0	0	1	0	0	0	1	0	0	0	0	0	Adoption
0	2920.0	1	6	0.0002095063506612	1	0.1058792719654314	0.4983720088893483	0	1	1	1	0	2016	1	11	8.75	0	0	1	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	Transfer
